TQ,0+13+14+15+16+17+18+19+20+21+24
TQ177954,20
TQ177955,20
TQ177956,20
TQ177957,20
TQ177958,20
TQ177959,20
TQ178950,21
TQ178951,21
TQ178952,20+21
TQ178953,20
TQ178954,20
TQ178955,20
TQ178956,20
TQ178957,20
TQ178958,20
TQ178959,20
TQ179950,21
TQ179951,20+21
TQ179952,20+21
TQ179953,20
TQ179954,20
TQ179955,20
TQ179956,20
TQ179957,20
TQ179958,20
TQ179959,20
TQ19T,20
TQ19U,20
TQ19V,21
TQ19W,21
TQ19X,20+21
TQ1894,21
TQ1895,20+21
TQ180950,21
TQ180951,20+21
TQ180952,20
TQ180953,20
TQ180954,20
TQ180955,20
TQ180956,20
TQ180957,20
TQ180958,20
TQ180959,20
TQ181950,21
TQ181951,20+21
TQ181952,20
TQ181953,20
TQ181954,20
TQ181955,20
TQ181956,20
TQ181957,20
TQ181958,20
TQ181959,20
TQ182950,20+21
TQ182951,20+21
TQ182952,20
TQ182953,20
TQ182954,20
TQ182955,20
TQ182956,20
TQ182957,20
TQ182958,20
TQ182959,20
TQ183950,20+21
TQ183951,20
TQ183952,20
TQ183953,20
TQ183954,20
TQ183955,20
TQ183956,20
TQ183957,20
TQ183958,20
TQ183959,20
TQ184950,20+21
TQ184951,20
TQ184952,20
TQ184953,20
TQ184954,20
TQ184955,20
TQ184956,20
TQ184957,20
TQ184958,20
TQ184959,20
TQ185950,20+21
TQ185951,20
TQ185952,20
TQ185953,20
TQ185954,20
TQ185955,20
TQ185956,20
TQ185957,20
TQ185958,20
TQ185959,20
TQ186950,20+21
TQ186951,20+21
TQ186952,20
TQ186953,20
TQ186954,20
TQ186955,20
TQ186956,20
TQ186957,20
TQ186958,20
TQ186959,20
TQ187950,21
TQ187951,20+21
TQ187952,20
TQ187953,20
TQ187954,20
TQ187955,20
TQ187956,20
TQ187957,20
TQ187958,20
TQ187959,20
TQ188950,21
TQ188951,20+21
TQ188952,20+21
TQ188953,20
TQ188954,20
TQ188955,20
TQ188956,20
TQ188957,20
TQ188958,20
TQ188959,20
TQ189950,21
TQ189951,21
TQ189952,20+21
TQ189953,20
TQ189954,20
TQ189955,20
TQ189956,20
TQ189957,20
TQ189958,20
TQ189959,20
TQ1994,21
TQ1995,20+21
TQ190950,21
TQ190951,21
TQ190952,20+21
TQ190953,20+21
TQ190954,20
TQ190955,20
TQ190956,20
TQ190957,20
TQ190958,20
TQ190959,20
TQ191950,21
TQ191951,21
TQ191952,21
TQ191953,20+21
TQ191954,20
TQ191955,20
TQ191956,20
TQ191957,20
TQ191958,20
TQ191959,20
TQ192950,21
TQ192951,21
TQ192952,21
TQ192953,20+21
TQ192954,20
TQ192955,20
TQ192956,20
TQ192957,20
TQ192958,20
TQ192959,20
TQ193950,21
TQ193951,21
TQ193952,21
TQ193953,20+21
TQ193954,20
TQ193955,20
TQ193956,20
TQ193957,20
TQ193958,20
TQ193959,20
TQ194950,21
TQ194951,21
TQ194952,21
TQ194953,20+21
TQ194954,20
TQ194955,20
TQ194956,20
TQ194957,20
TQ194958,20
TQ194959,20
TQ195950,21
TQ195951,21
TQ195952,21
TQ195953,20+21
TQ195954,20
TQ195955,20
TQ195956,20
TQ195957,20
TQ195958,20
TQ195959,20
TQ196950,21
TQ196951,21
TQ196952,21
TQ196953,20+21
TQ196954,20+21
TQ196955,20
TQ196956,20
TQ196957,20
TQ196958,20
TQ196959,20
TQ197950,21
TQ197951,21
TQ197952,21
TQ197953,21
TQ197954,20+21
TQ197955,20
TQ197956,20
TQ197957,20
TQ197958,20
TQ197959,20
TQ198950,21
TQ198951,21
TQ198952,21
TQ198953,21
TQ198954,20+21
TQ198955,20
TQ198956,20
TQ198957,20
TQ198958,20
TQ198959,20
TQ199950,21
TQ199951,21
TQ199952,21
TQ199953,21
TQ199954,20+21
TQ199955,20
TQ199956,20
TQ199957,20
TQ199958,20
TQ199959,20
TQ19Y,20
TQ19Z,20
TQ20,0+13+14
TQ20SW,0+13
TQ20NW,0+13
TQ20SE,0+13
TQ20NE,13+14
TQ20A,0
TQ20B,0
TQ20C,0+13
TQ2004,0+13
TQ200040,0+13
TQ200041,13
TQ200042,13
TQ200043,13
TQ200044,13
TQ200045,13
TQ200046,13
TQ200047,13
TQ200048,13
TQ200049,13
TQ201040,0+13
TQ201041,13
TQ201042,13
TQ201043,13
TQ201044,13
TQ201045,13
TQ201046,13
TQ201047,13
TQ201048,13
TQ201049,13
TQ202040,0+13
TQ202041,13
TQ202042,13
TQ202043,13
TQ202044,13
TQ202045,13
TQ202046,13
TQ202047,13
TQ202048,13
TQ202049,13
TQ203040,0+13
TQ203041,0+13
TQ203042,13
TQ203043,13
TQ203044,13
TQ203045,13
TQ203046,13
TQ203047,13
TQ203048,13
TQ203049,13
TQ204040,0
TQ204041,0+13
TQ204042,13
TQ204043,13
TQ204044,13
TQ204045,13
TQ204046,13
TQ204047,13
TQ204048,13
TQ204049,13
TQ205040,0
TQ205041,0+13
TQ205042,13
TQ205043,13
TQ205044,13
TQ205045,13
TQ205046,13
TQ205047,13
TQ205048,13
TQ205049,13
TQ206040,0
TQ206041,0+13
TQ206042,0+13
TQ206043,13
TQ206044,13
TQ206045,13
TQ206046,13
TQ206047,13
TQ206048,13
TQ206049,13
TQ207040,0
TQ207041,0
TQ207042,0+13
TQ207043,13
TQ207044,13
TQ207045,13
TQ207046,13
TQ207047,13
TQ207048,13
TQ207049,13
TQ208040,0
TQ208041,0
TQ208042,0+13
TQ208043,13
TQ208044,13
TQ208045,13
TQ208046,13
TQ208047,13
TQ208048,13
TQ208049,13
TQ209040,0
TQ209041,0
TQ209042,0+13
TQ209043,13
TQ209044,13
TQ209045,13
TQ209046,13
TQ209047,13
TQ209048,13
TQ209049,13
TQ2005,0+13
TQ200050,13
TQ200051,13
TQ200052,13
TQ200053,13
TQ200054,13
TQ200055,13
TQ200056,13
TQ200057,13
TQ200058,13
TQ200059,13
TQ201050,13
TQ201051,13
TQ201052,13
TQ201053,13
TQ201054,13
TQ201055,13
TQ201056,13
TQ201057,13
TQ201058,13
TQ201059,13
TQ202050,13
TQ202051,13
TQ202052,13
TQ202053,13
TQ202054,13
TQ202055,13
TQ202056,13
TQ202057,13
TQ202058,13
TQ202059,13
TQ203050,13
TQ203051,13
TQ203052,13
TQ203053,13
TQ203054,13
TQ203055,13
TQ203056,13
TQ203057,13
TQ203058,13
TQ203059,13
TQ204050,13
TQ204051,13
TQ204052,13
TQ204053,13
TQ204054,13
TQ204055,13
TQ204056,13
TQ204057,13
TQ204058,13
TQ204059,13
TQ205050,13
TQ205051,13
TQ205052,13
TQ205053,13
TQ205054,13
TQ205055,13
TQ205056,13
TQ205057,0+13
TQ205058,0+13
TQ205059,0+13
TQ206050,13
TQ206051,13
TQ206052,13
TQ206053,13
TQ206054,13
TQ206055,0+13
TQ206056,0+13
TQ206057,0+13
TQ206058,0+13
TQ206059,0+13
TQ207050,13
TQ207051,13
TQ207052,13
TQ207053,13
TQ207054,13
TQ207055,0+13
TQ207056,0+13
TQ207057,0+13
TQ207058,13
TQ207059,13
TQ208050,13
TQ208051,13
TQ208052,0+13
TQ208053,0+13
TQ208054,0+13
TQ208055,0+13
TQ208056,0+13
TQ208057,13
TQ208058,13
TQ208059,13
TQ209050,13
TQ209051,0+13
TQ209052,0+13
TQ209053,0+13
TQ209054,0+13
TQ209055,13
TQ209056,13
TQ209057,13
TQ209058,13
TQ209059,13
TQ2104,0+13
TQ210040,0
TQ210041,0
TQ210042,0+13
TQ210043,0+13
TQ210044,13
TQ210045,13
TQ210046,13
TQ210047,13
TQ210048,13
TQ210049,13
TQ211040,0
TQ211041,0
TQ211042,0
TQ211043,0+13
TQ211044,13
TQ211045,13
TQ211046,13
TQ211047,13
TQ211048,13
TQ211049,13
TQ212040,0
TQ212041,0
TQ212042,0
TQ212043,0+13
TQ212044,13
TQ212045,13
TQ212046,13
TQ212047,13
TQ212048,13
TQ212049,0+13
TQ213040,0
TQ213041,0
TQ213042,0
TQ213043,0+13
TQ213044,13
TQ213045,13
TQ213046,13
TQ213047,13
TQ213048,13
TQ213049,0+13
TQ214040,0
TQ214041,0
TQ214042,0
TQ214043,0+13
TQ214044,13
TQ214045,13
TQ214046,13
TQ214047,13
TQ214048,0+13
TQ214049,0+13
TQ215040,0
TQ215041,0
TQ215042,0
TQ215043,0+13
TQ215044,13
TQ215045,13
TQ215046,13
TQ215047,13
TQ215048,0+13
TQ215049,0+13
TQ216040,0
TQ216041,0
TQ216042,0
TQ216043,0+13
TQ216044,0+13
TQ216045,13
TQ216046,13
TQ216047,13
TQ216048,0+13
TQ216049,0+13
TQ217040,0
TQ217041,0
TQ217042,0
TQ217043,0
TQ217044,0+13
TQ217045,13
TQ217046,13
TQ217047,13
TQ217048,0+13
TQ217049,0+13
TQ218040,0
TQ218041,0
TQ218042,0
TQ218043,0
TQ218044,0+13
TQ218045,13
TQ218046,13
TQ218047,13
TQ218048,0+13
TQ218049,0+13
TQ219040,0
TQ219041,0
TQ219042,0
TQ219043,0
TQ219044,0+13
TQ219045,13
TQ219046,13
TQ219047,13
TQ219048,13
TQ219049,0+13
TQ2105,0+13
TQ210050,13
TQ210051,0+13
TQ210052,0+13
TQ210053,13
TQ210054,13
TQ210055,13
TQ210056,13
TQ210057,13
TQ210058,13
TQ210059,13
TQ211050,0+13
TQ211051,0+13
TQ211052,13
TQ211053,13
TQ211054,13
TQ211055,13
TQ211056,13
TQ211057,13
TQ211058,13
TQ211059,13
TQ212050,0+13
TQ212051,13
TQ212052,13
TQ212053,13
TQ212054,13
TQ212055,13
TQ212056,13
TQ212057,13
TQ212058,13
TQ212059,13
TQ213050,13
TQ213051,13
TQ213052,13
TQ213053,13
TQ213054,13
TQ213055,13
TQ213056,13
TQ213057,13
TQ213058,13
TQ213059,13
TQ214050,13
TQ214051,13
TQ214052,13
TQ214053,13
TQ214054,13
TQ214055,13
TQ214056,13
TQ214057,13
TQ214058,13
TQ214059,13
TQ215050,13
TQ215051,13
TQ215052,13
TQ215053,13
TQ215054,13
TQ215055,13
TQ215056,13
TQ215057,13
TQ215058,13
TQ215059,13
TQ216050,13
TQ216051,13
TQ216052,13
TQ216053,13
TQ216054,13
TQ216055,13
TQ216056,13
TQ216057,13
TQ216058,13
TQ216059,13
TQ217050,13
TQ217051,13
TQ217052,13
TQ217053,13
TQ217054,13
TQ217055,13
TQ217056,13
TQ217057,13
TQ217058,13
TQ217059,13
TQ218050,13
TQ218051,13
TQ218052,13
TQ218053,13
TQ218054,13
TQ218055,13
TQ218056,13
TQ218057,13
TQ218058,13
TQ218059,13
TQ219050,13
TQ219051,13
TQ219052,13
TQ219053,13
TQ219054,13
TQ219055,13
TQ219056,13
TQ219057,13
TQ219058,13
TQ219059,13
TQ20D,0+13
TQ2006,0+13
TQ200060,13
TQ200061,13
TQ200062,13
TQ200063,13
TQ200064,13
TQ200065,13
TQ200066,13
TQ200067,13
TQ200068,13
TQ200069,13
TQ201060,13
TQ201061,13
TQ201062,13
TQ201063,13
TQ201064,13
TQ201065,13
TQ201066,13
TQ201067,13
TQ201068,13
TQ201069,13
TQ202060,13
TQ202061,13
TQ202062,13
TQ202063,13
TQ202064,13
TQ202065,13
TQ202066,13
TQ202067,0+13
TQ202068,0+13
TQ202069,0+13
TQ203060,13
TQ203061,13
TQ203062,13
TQ203063,13
TQ203064,13
TQ203065,13
TQ203066,0+13
TQ203067,0+13
TQ203068,0+13
TQ203069,0+13
TQ204060,13
TQ204061,13
TQ204062,13
TQ204063,13
TQ204064,13
TQ204065,0+13
TQ204066,0+13
TQ204067,13
TQ204068,13
TQ204069,0+13
TQ205060,0+13
TQ205061,0+13
TQ205062,0+13
TQ205063,13
TQ205064,13
TQ205065,0+13
TQ205066,0+13
TQ205067,13
TQ205068,13
TQ205069,13
TQ206060,0+13
TQ206061,0+13
TQ206062,0+13
TQ206063,0+13
TQ206064,0+13
TQ206065,0+13
TQ206066,13
TQ206067,13
TQ206068,13
TQ206069,13
TQ207060,13
TQ207061,13
TQ207062,13
TQ207063,13
TQ207064,13
TQ207065,13
TQ207066,13
TQ207067,13
TQ207068,13
TQ207069,13
TQ208060,13
TQ208061,13
TQ208062,13
TQ208063,13
TQ208064,13
TQ208065,13
TQ208066,13
TQ208067,13
TQ208068,13
TQ208069,13
TQ209060,13
TQ209061,13
TQ209062,13
TQ209063,13
TQ209064,13
TQ209065,13
TQ209066,13
TQ209067,13
TQ209068,13
TQ209069,13
TQ2007,0+13
TQ200070,13
TQ200071,13
TQ200072,13
TQ200073,0+13
TQ200074,0+13
TQ200075,0+13
TQ200076,13
TQ200077,13
TQ200078,13
TQ200079,13
TQ201070,13
TQ201071,13
TQ201072,13
TQ201073,0+13
TQ201074,0+13
TQ201075,0+13
TQ201076,0+13
TQ201077,13
TQ201078,13
TQ201079,0+13
TQ202070,13
TQ202071,13
TQ202072,0+13
TQ202073,0+13
TQ202074,13
TQ202075,13
TQ202076,0+13
TQ202077,0+13
TQ202078,0+13
TQ202079,0+13
TQ203070,0+13
TQ203071,0+13
TQ203072,0+13
TQ203073,13
TQ203074,13
TQ203075,13
TQ203076,13
TQ203077,13
TQ203078,13
TQ203079,13
TQ204070,0+13
TQ204071,0+13
TQ204072,13
TQ204073,13
TQ204074,13
TQ204075,13
TQ204076,13
TQ204077,13
TQ204078,13
TQ204079,13
TQ205070,13
TQ205071,13
TQ205072,13
TQ205073,13
TQ205074,13
TQ205075,13
TQ205076,13
TQ205077,13
TQ205078,13
TQ205079,13
TQ206070,13
TQ206071,13
TQ206072,13
TQ206073,13
TQ206074,13
TQ206075,13
TQ206076,13
TQ206077,13
TQ206078,13
TQ206079,13
TQ207070,13
TQ207071,13
TQ207072,13
TQ207073,13
TQ207074,13
TQ207075,13
TQ207076,13
TQ207077,13
TQ207078,13
TQ207079,13
TQ208070,13
TQ208071,13
TQ208072,13
TQ208073,13
TQ208074,13
TQ208075,13
TQ208076,13
TQ208077,13
TQ208078,13
TQ208079,13
TQ209070,13
TQ209071,13
TQ209072,13
TQ209073,13
TQ209074,13
TQ209075,13
TQ209076,13
TQ209077,13
TQ209078,13
TQ209079,13
TQ2106,13
TQ2107,13
TQ20E,0+13
TQ2008,0+13
TQ200080,0+13
TQ200081,0+13
TQ200082,13
TQ200083,13
TQ200084,13
TQ200085,13
TQ200086,13
TQ200087,13
TQ200088,13
TQ200089,13
TQ201080,0+13
TQ201081,13
TQ201082,13
TQ201083,13
TQ201084,13
TQ201085,13
TQ201086,13
TQ201087,13
TQ201088,13
TQ201089,13
TQ202080,0+13
TQ202081,13
TQ202082,13
TQ202083,13
TQ202084,13
TQ202085,13
TQ202086,13
TQ202087,13
TQ202088,13
TQ202089,13
TQ203080,13
TQ203081,13
TQ203082,13
TQ203083,13
TQ203084,13
TQ203085,13
TQ203086,13
TQ203087,13
TQ203088,13
TQ203089,13
TQ204080,13
TQ204081,13
TQ204082,13
TQ204083,13
TQ204084,13
TQ204085,13
TQ204086,13
TQ204087,13
TQ204088,13
TQ204089,13
TQ205080,13
TQ205081,13
TQ205082,13
TQ205083,13
TQ205084,13
TQ205085,13
TQ205086,13
TQ205087,13
TQ205088,13
TQ205089,13
TQ206080,13
TQ206081,13
TQ206082,13
TQ206083,13
TQ206084,13
TQ206085,13
TQ206086,13
TQ206087,13
TQ206088,13
TQ206089,13
TQ207080,13
TQ207081,13
TQ207082,13
TQ207083,13
TQ207084,13
TQ207085,13
TQ207086,13
TQ207087,13
TQ207088,13
TQ207089,13
TQ208080,13
TQ208081,13
TQ208082,13
TQ208083,13
TQ208084,13
TQ208085,13
TQ208086,13
TQ208087,13
TQ208088,13
TQ208089,13
TQ209080,13
TQ209081,13
TQ209082,13
TQ209083,13
TQ209084,13
TQ209085,13
TQ209086,13
TQ209087,13
TQ209088,13
TQ209089,13
TQ2009,13
TQ2108,13
TQ2109,13
TQ20F,0
TQ20G,0
TQ20H,0+13
TQ2204,0+13
TQ220040,0
TQ220041,0
TQ220042,0
TQ220043,0
TQ220044,0+13
TQ220045,13
TQ220046,13
TQ220047,13
TQ220048,13
TQ220049,0+13
TQ221040,0
TQ221041,0
TQ221042,0
TQ221043,0
TQ221044,0+13
TQ221045,13
TQ221046,13
TQ221047,13
TQ221048,13
TQ221049,0+13
TQ222040,0
TQ222041,0
TQ222042,0
TQ222043,0
TQ222044,0+13
TQ222045,13
TQ222046,13
TQ222047,13
TQ222048,13
TQ222049,0+13
TQ223040,0
TQ223041,0
TQ223042,0
TQ223043,0
TQ223044,0+13
TQ223045,13
TQ223046,13
TQ223047,13
TQ223048,13
TQ223049,0+13
TQ224040,0
TQ224041,0
TQ224042,0
TQ224043,0
TQ224044,0+13
TQ224045,13
TQ224046,13
TQ224047,13
TQ224048,13
TQ224049,0+13
TQ225040,0
TQ225041,0
TQ225042,0
TQ225043,0
TQ225044,0+13
TQ225045,13
TQ225046,13
TQ225047,13
TQ225048,13
TQ225049,0+13
TQ226040,0
TQ226041,0
TQ226042,0
TQ226043,0
TQ226044,0+13
TQ226045,13
TQ226046,13
TQ226047,13
TQ226048,13
TQ226049,0+13
TQ227040,0
TQ227041,0
TQ227042,0
TQ227043,0
TQ227044,0+13
TQ227045,13
TQ227046,13
TQ227047,13
TQ227048,13
TQ227049,0+13
TQ228040,0
TQ228041,0
TQ228042,0
TQ228043,0
TQ228044,0+13
TQ228045,13
TQ228046,13
TQ228047,13
TQ228048,13
TQ228049,0+13
TQ229040,0
TQ229041,0
TQ229042,0
TQ229043,0
TQ229044,0+13
TQ229045,13
TQ229046,13
TQ229047,13
TQ229048,0+13
TQ229049,0+13
TQ2205,0+13
TQ220050,0+13
TQ220051,13
TQ220052,13
TQ220053,13
TQ220054,13
TQ220055,13
TQ220056,13
TQ220057,13
TQ220058,13
TQ220059,13
TQ221050,0+13
TQ221051,13
TQ221052,13
TQ221053,13
TQ221054,13
TQ221055,13
TQ221056,13
TQ221057,13
TQ221058,13
TQ221059,13
TQ222050,0+13
TQ222051,13
TQ222052,13
TQ222053,13
TQ222054,13
TQ222055,13
TQ222056,13
TQ222057,13
TQ222058,13
TQ222059,13
TQ223050,0+13
TQ223051,13
TQ223052,13
TQ223053,13
TQ223054,13
TQ223055,13
TQ223056,13
TQ223057,13
TQ223058,13
TQ223059,13
TQ224050,0+13
TQ224051,13
TQ224052,13
TQ224053,13
TQ224054,13
TQ224055,13
TQ224056,13
TQ224057,13
TQ224058,13
TQ224059,13
TQ225050,0+13
TQ225051,13
TQ225052,13
TQ225053,13
TQ225054,13
TQ225055,13
TQ225056,13
TQ225057,13
TQ225058,13
TQ225059,13
TQ226050,0+13
TQ226051,13
TQ226052,13
TQ226053,13
TQ226054,13
TQ226055,13
TQ226056,13
TQ226057,13
TQ226058,13
TQ226059,13
TQ227050,0+13
TQ227051,13
TQ227052,13
TQ227053,13
TQ227054,13
TQ227055,13
TQ227056,13
TQ227057,13
TQ227058,13
TQ227059,13
TQ228050,0+13
TQ228051,13
TQ228052,13
TQ228053,13
TQ228054,13
TQ228055,13
TQ228056,13
TQ228057,13
TQ228058,13
TQ228059,13
TQ229050,13
TQ229051,13
TQ229052,13
TQ229053,13
TQ229054,13
TQ229055,13
TQ229056,13
TQ229057,13
TQ229058,13
TQ229059,13
TQ2304,0+13
TQ230040,0
TQ230041,0
TQ230042,0
TQ230043,0
TQ230044,0+13
TQ230045,13
TQ230046,13
TQ230047,13
TQ230048,13
TQ230049,0+13
TQ231040,0
TQ231041,0
TQ231042,0
TQ231043,0+13
TQ231044,13
TQ231045,13
TQ231046,13
TQ231047,13
TQ231048,0+13
TQ231049,0+13
TQ232040,0
TQ232041,0
TQ232042,0
TQ232043,0
TQ232044,0+13
TQ232045,13
TQ232046,13
TQ232047,13
TQ232048,0+13
TQ232049,0+13
TQ233040,0
TQ233041,0
TQ233042,0
TQ233043,0+13
TQ233044,0+13
TQ233045,13
TQ233046,0+13
TQ233047,0+13
TQ233048,0+13
TQ233049,0+13
TQ234040,0
TQ234041,0
TQ234042,0+13
TQ234043,0+13
TQ234044,0+13
TQ234045,0+13
TQ234046,0+13
TQ234047,0+13
TQ234048,0+13
TQ234049,13
TQ235040,0
TQ235041,0
TQ235042,0
TQ235043,0+13
TQ235044,0+13
TQ235045,0+13
TQ235046,0+13
TQ235047,0+13
TQ235048,0+13
TQ235049,13
TQ236040,0
TQ236041,0
TQ236042,0
TQ236043,0+13
TQ236044,0+13
TQ236045,0+13
TQ236046,0+13
TQ236047,0+13
TQ236048,0+13
TQ236049,13
TQ237040,0
TQ237041,0
TQ237042,0
TQ237043,0
TQ237044,0
TQ237045,0
TQ237046,0+13
TQ237047,0+13
TQ237048,0
TQ237049,0+13
TQ238040,0
TQ238041,0
TQ238042,0
TQ238043,0
TQ238044,0
TQ238045,0
TQ238046,0+13
TQ238047,0+13
TQ238048,0
TQ238049,0+13
TQ239040,0
TQ239041,0
TQ239042,0
TQ239043,0
TQ239044,0
TQ239045,0
TQ239046,0+13
TQ239047,0+13
TQ239048,0
TQ239049,0+13
TQ2305,13
TQ20I,13
TQ20J,13
TQ20K,0
TQ20L,0
TQ20M,0+13
TQ2404,0+13
TQ240040,0
TQ240041,0
TQ240042,0
TQ240043,0
TQ240044,0
TQ240045,0
TQ240046,0+13
TQ240047,0+13
TQ240048,0+13
TQ240049,0+13
TQ241040,0
TQ241041,0
TQ241042,0
TQ241043,0
TQ241044,0
TQ241045,0
TQ241046,0+13
TQ241047,0+13
TQ241048,0+13
TQ241049,0+13
TQ242040,0
TQ242041,0
TQ242042,0
TQ242043,0
TQ242044,0
TQ242045,0
TQ242046,0+13
TQ242047,0+13
TQ242048,0+13
TQ242049,13
TQ243040,0
TQ243041,0
TQ243042,0
TQ243043,0
TQ243044,0
TQ243045,0
TQ243046,0+13
TQ243047,13
TQ243048,13
TQ243049,13
TQ244040,0
TQ244041,0
TQ244042,0
TQ244043,0
TQ244044,0
TQ244045,0
TQ244046,0+13
TQ244047,13
TQ244048,13
TQ244049,13
TQ245040,0
TQ245041,0
TQ245042,0
TQ245043,0
TQ245044,0
TQ245045,0
TQ245046,0+13
TQ245047,13
TQ245048,13
TQ245049,13
TQ246040,0
TQ246041,0
TQ246042,0
TQ246043,0
TQ246044,0
TQ246045,0
TQ246046,0+13
TQ246047,13
TQ246048,13
TQ246049,13
TQ247040,0
TQ247041,0
TQ247042,0
TQ247043,0
TQ247044,0
TQ247045,0
TQ247046,0+13
TQ247047,13
TQ247048,13
TQ247049,13
TQ248040,0
TQ248041,0
TQ248042,0
TQ248043,0
TQ248044,0
TQ248045,0
TQ248046,0+13
TQ248047,13
TQ248048,13
TQ248049,13
TQ249040,0
TQ249041,0
TQ249042,0
TQ249043,0
TQ249044,0
TQ249045,0
TQ249046,0+13
TQ249047,13
TQ249048,13
TQ249049,13
TQ2405,13
TQ2504,0+13
TQ250040,0
TQ250041,0
TQ250042,0
TQ250043,0
TQ250044,0
TQ250045,0
TQ250046,0+13
TQ250047,13
TQ250048,13
TQ250049,13
TQ251040,0
TQ251041,0
TQ251042,0
TQ251043,0
TQ251044,0
TQ251045,0
TQ251046,0+13
TQ251047,13
TQ251048,13
TQ251049,13
TQ252040,0
TQ252041,0
TQ252042,0
TQ252043,0
TQ252044,0
TQ252045,0+13
TQ252046,13
TQ252047,13
TQ252048,13
TQ252049,13
TQ253040,0
TQ253041,0
TQ253042,0
TQ253043,0
TQ253044,0
TQ253045,0+13
TQ253046,13
TQ253047,13
TQ253048,13
TQ253049,13
TQ254040,0
TQ254041,0
TQ254042,0
TQ254043,0
TQ254044,0
TQ254045,0+13
TQ254046,13
TQ254047,13
TQ254048,13
TQ254049,13
TQ255040,0
TQ255041,0
TQ255042,0
TQ255043,0
TQ255044,0
TQ255045,0+13
TQ255046,13
TQ255047,13
TQ255048,13
TQ255049,13
TQ256040,0
TQ256041,0
TQ256042,0
TQ256043,0
TQ256044,0
TQ256045,0+13
TQ256046,13
TQ256047,13
TQ256048,13
TQ256049,13
TQ257040,0
TQ257041,0
TQ257042,0
TQ257043,0
TQ257044,0
TQ257045,0+13
TQ257046,13
TQ257047,13
TQ257048,13
TQ257049,13
TQ258040,0
TQ258041,0
TQ258042,0
TQ258043,0
TQ258044,0
TQ258045,0+13
TQ258046,13
TQ258047,13
TQ258048,13
TQ258049,13
TQ259040,0
TQ259041,0
TQ259042,0
TQ259043,0
TQ259044,0
TQ259045,0+13
TQ259046,13
TQ259047,13
TQ259048,13
TQ259049,13
TQ2505,13
TQ20N,13
TQ20P,13
TQ20Q,0
TQ20R,0
TQ20S,0+13
TQ2604,0+13
TQ260040,0
TQ260041,0
TQ260042,0
TQ260043,0
TQ260044,0
TQ260045,0+13
TQ260046,13
TQ260047,13
TQ260048,13
TQ260049,13
TQ261040,0
TQ261041,0
TQ261042,0
TQ261043,0
TQ261044,0
TQ261045,0+13
TQ261046,13
TQ261047,13
TQ261048,13
TQ261049,13
TQ262040,0
TQ262041,0
TQ262042,0
TQ262043,0
TQ262044,0+13
TQ262045,0+13
TQ262046,13
TQ262047,13
TQ262048,13
TQ262049,13
TQ263040,0
TQ263041,0
TQ263042,0
TQ263043,0
TQ263044,0+13
TQ263045,13
TQ263046,13
TQ263047,13
TQ263048,13
TQ263049,13
TQ264040,0
TQ264041,0
TQ264042,0
TQ264043,0
TQ264044,0+13
TQ264045,13
TQ264046,13
TQ264047,13
TQ264048,13
TQ264049,13
TQ265040,0
TQ265041,0
TQ265042,0
TQ265043,0
TQ265044,0+13
TQ265045,13
TQ265046,13
TQ265047,13
TQ265048,13
TQ265049,13
TQ266040,0
TQ266041,0
TQ266042,0
TQ266043,0
TQ266044,0+13
TQ266045,13
TQ266046,13
TQ266047,13
TQ266048,13
TQ266049,13
TQ267040,0
TQ267041,0
TQ267042,0
TQ267043,0
TQ267044,0+13
TQ267045,13
TQ267046,13
TQ267047,13
TQ267048,13
TQ267049,13
TQ268040,0
TQ268041,0
TQ268042,0
TQ268043,0
TQ268044,0+13
TQ268045,13
TQ268046,13
TQ268047,13
TQ268048,13
TQ268049,13
TQ269040,0
TQ269041,0
TQ269042,0
TQ269043,0
TQ269044,0+13
TQ269045,13
TQ269046,13
TQ269047,13
TQ269048,13
TQ269049,13
TQ2605,13
TQ2704,0+13
TQ270040,0
TQ270041,0
TQ270042,0
TQ270043,0
TQ270044,0+13
TQ270045,13
TQ270046,13
TQ270047,13
TQ270048,13
TQ270049,13
TQ271040,0
TQ271041,0
TQ271042,0
TQ271043,0
TQ271044,0+13
TQ271045,13
TQ271046,13
TQ271047,13
TQ271048,13
TQ271049,13
TQ272040,0
TQ272041,0
TQ272042,0
TQ272043,0
TQ272044,0+13
TQ272045,13
TQ272046,13
TQ272047,13
TQ272048,13
TQ272049,13
TQ273040,0
TQ273041,0
TQ273042,0
TQ273043,0
TQ273044,0+13
TQ273045,13
TQ273046,13
TQ273047,13
TQ273048,13
TQ273049,13
TQ274040,0
TQ274041,0
TQ274042,0
TQ274043,0+13
TQ274044,0+13
TQ274045,13
TQ274046,13
TQ274047,13
TQ274048,13
TQ274049,13
TQ275040,0
TQ275041,0
TQ275042,0
TQ275043,0+13
TQ275044,13
TQ275045,13
TQ275046,13
TQ275047,13
TQ275048,13
TQ275049,13
TQ276040,0
TQ276041,0
TQ276042,0
TQ276043,0+13
TQ276044,13
TQ276045,13
TQ276046,13
TQ276047,13
TQ276048,13
TQ276049,13
TQ277040,0
TQ277041,0
TQ277042,0
TQ277043,0+13
TQ277044,13
TQ277045,13
TQ277046,13
TQ277047,13
TQ277048,13
TQ277049,13
TQ278040,0
TQ278041,0
TQ278042,0
TQ278043,0+13
TQ278044,13
TQ278045,13
TQ278046,13
TQ278047,13
TQ278048,13
TQ278049,13
TQ279040,0
TQ279041,0
